Date,Stock,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs),sma_short,sma_long,signal,buy_sell_qty,buy_sell_qty_value,positions_carry_qty,position_carry_val,stock_value,cash,position_total,portfolio_returns,mkt_returns
2006-02-10,TCS,1670.15,1678.0,1645.05,1666.0,1669.6,341025.0,5671.56,1649.7700000000004,1586.4500000000003,0.0,0.0,0.0,1.0,1206.4,1669.6,-206.4000000000001,1463.1999999999998,0.4876038733603316,0.4270676691729314
2006-02-13,TCS,1669.6,1670.0,1648.0,1650.5,1651.0,252568.0,4178.21,1648.6350000000007,1589.1606250000004,0.0,0.0,0.0,1.0,1206.4,1651.0,-206.4000000000001,1444.6,-1.2711864406779627,-1.1140392908481012
2006-02-14,TCS,1670.0,1670.0,1614.0,1620.0,1618.55,870258.0,14157.99,1646.9750000000008,1591.3806250000005,0.0,0.0,0.0,1.0,1206.4,1618.55,-206.4000000000001,1412.1499999999999,-2.2462965526789502,-1.965475469412481
2006-02-15,TCS,1647.9,1647.9,1605.0,1618.0,1619.35,526165.0,8521.3,1647.5050000000006,1594.1025000000004,0.0,0.0,0.0,1.0,1206.4,1619.35,-206.4000000000001,1412.9499999999998,0.056651205608471145,0.049426956226250596
2006-02-16,TCS,1625.0,1639.8,1612.0,1622.0,1629.15,660561.0,10737.75,1647.7925000000007,1596.7625000000003,0.0,0.0,0.0,1.0,1206.4,1629.15,-206.4000000000001,1422.75,0.693584344810505,0.6051810911785749
2006-02-17,TCS,1650.0,1656.4,1620.0,1629.0,1625.0,365431.0,5981.17,1648.0650000000005,1599.2218750000004,0.0,0.0,0.0,1.0,1206.4,1625.0,-206.4000000000001,1418.6,-0.2916886311720379,-0.2547340637755968
2006-02-20,TCS,1639.0,1655.0,1627.4,1653.05,1649.85,330451.0,5418.9,1648.0400000000004,1602.2512500000005,0.0,0.0,0.0,1.0,1206.4,1649.85,-206.4000000000001,1443.4499999999998,1.7517270548427888,1.5292307692307716
2006-02-21,TCS,1655.0,1671.0,1651.1,1668.35,1666.0,287655.0,4780.22,1649.1400000000006,1605.0762500000005,0.0,0.0,0.0,1.0,1206.4,1666.0,-206.4000000000001,1459.6,1.1188472063459187,0.9788768675940362
2006-02-22,TCS,1670.0,1670.0,1651.3,1656.0,1661.85,144574.0,2404.88,1651.1250000000005,1608.0712500000004,0.0,0.0,0.0,1.0,1206.4,1661.85,-206.4000000000001,1455.4499999999998,-0.28432447245821946,-0.24909963985594308
2006-02-23,TCS,1660.0,1689.9,1660.0,1666.0,1670.55,517698.0,8681.61,1652.5225000000005,1611.4368750000006,0.0,0.0,0.0,1.0,1206.4,1670.55,-206.4000000000001,1464.1499999999999,0.5977532721838541,0.5235129524325366
2006-02-24,TCS,1670.25,1680.0,1656.3,1670.0,1670.05,137167.0,2286.77,1653.4650000000008,1615.2856250000007,0.0,0.0,0.0,1.0,1206.4,1670.05,-206.4000000000001,1463.6499999999999,-0.034149506539626895,-0.02993026248839792
2006-02-27,TCS,1667.0,1695.0,1666.4,1684.15,1690.35,315139.0,5317.62,1655.0250000000008,1618.8993750000006,0.0,0.0,0.0,1.0,1206.4,1690.35,-206.4000000000001,1483.9499999999998,1.3869435999043445,1.2155324690877434
2006-02-28,TCS,1695.0,1704.0,1670.0,1695.5,1700.8,352718.0,5962.74,1657.1200000000008,1622.5393750000007,0.0,0.0,0.0,1.0,1206.4,1700.8,-206.4000000000001,1494.3999999999999,0.704201624043943,0.6182151625403032
2006-03-01,TCS,1700.0,1745.4,1687.25,1737.0,1740.2,563269.0,9707.87,1660.6100000000006,1626.4293750000008,0.0,0.0,0.0,1.0,1206.4,1740.2,-206.4000000000001,1533.8,2.6365096359743045,2.3165569143932307
2006-03-02,TCS,1745.4,1754.0,1720.35,1740.0,1741.8,409712.0,7132.3,1664.3675000000007,1629.8925000000006,0.0,0.0,0.0,1.0,1206.4,1741.8,-206.4000000000001,1535.3999999999999,0.10431607771548279,0.09194345477530064
2006-03-03,TCS,1742.0,1742.0,1697.35,1699.0,1705.75,265555.0,4550.69,1667.8150000000005,1632.7518750000006,0.0,0.0,0.0,1.0,1206.4,1705.75,-206.4000000000001,1499.35,-2.34792236550736,-2.069698013549204
2006-03-06,TCS,1716.0,1753.0,1710.0,1735.0,1744.3,453948.0,7877.12,1673.4900000000005,1636.3456250000004,0.0,0.0,0.0,1.0,1206.4,1744.3,-206.4000000000001,1537.8999999999999,2.5711141494647594,2.260002931261895
2006-03-07,TCS,1740.15,1750.0,1720.0,1722.0,1724.7,248146.0,4298.32,1675.7725000000003,1639.5325000000005,0.0,0.0,0.0,1.0,1206.4,1724.7,-206.4000000000001,1518.3,-1.2744651797906181,-1.1236599208851672
2006-03-08,TCS,1732.0,1740.0,1705.0,1710.4,1722.55,476686.0,8224.8,1678.1950000000004,1642.5312500000005,0.0,0.0,0.0,1.0,1206.4,1722.55,-206.4000000000001,1516.1499999999999,-0.1416057432655049,-0.1246593610483071
2006-03-09,TCS,1720.0,1728.0,1690.0,1725.0,1724.85,582839.0,10000.37,1681.3125000000005,1645.2131250000007,0.0,0.0,0.0,1.0,1206.4,1724.85,-206.4000000000001,1518.4499999999998,0.15170002968043494,0.13352297465965002
2006-03-10,TCS,1692.0,1775.0,1690.0,1760.25,1763.65,804368.0,14131.32,1686.0150000000006,1648.3625000000004,0.0,0.0,0.0,1.0,1206.4,1763.65,-206.4000000000001,1557.25,2.5552372485100117,2.2494709684900194
2006-03-13,TCS,1773.8,1847.6,1773.8,1820.0,1828.6,897319.0,16315.01,1694.8950000000004,1652.3743750000006,0.0,0.0,0.0,1.0,1206.4,1828.6,-206.4000000000001,1622.1999999999998,4.170813934820994,3.682703484251393
2006-03-14,TCS,1824.9,1827.7,1791.1,1796.0,1803.15,434682.0,7865.72,1704.1250000000005,1655.8268750000002,0.0,0.0,0.0,1.0,1206.4,1803.15,-206.4000000000001,1596.75,-1.568857107631605,-1.391775128513606
2006-03-16,TCS,1817.0,1839.9,1806.3,1837.9,1835.4,575008.0,10512.83,1714.9275000000005,1659.7862500000003,0.0,0.0,0.0,1.0,1206.4,1835.4,-206.4000000000001,1629.0,2.01972757162987,1.7885367273937192
2006-03-17,TCS,1840.0,1880.5,1840.0,1863.05,1861.0,741530.0,13838.42,1726.5200000000004,1664.3006250000003,0.0,0.0,0.0,1.0,1206.4,1861.0,-206.4000000000001,1654.6,1.5715162676488648,1.3947913261414424
2006-03-20,TCS,1874.0,1915.0,1865.5,1910.15,1908.0,876609.0,16575.8,1740.6700000000005,1669.1925000000003,0.0,0.0,0.0,1.0,1206.4,1908.0,-206.4000000000001,1701.6,2.840565695636399,2.525523911875327
2006-03-21,TCS,1908.0,1935.0,1898.65,1930.0,1915.2,662673.0,12701.6,1753.9375000000005,1674.0793750000005,0.0,0.0,0.0,1.0,1206.4,1915.2,-206.4000000000001,1708.8,0.42313117066290484,0.37735849056603765
2006-03-22,TCS,1920.0,1920.0,1881.2,1895.0,1893.35,640146.0,12141.13,1765.3050000000003,1678.5750000000003,0.0,0.0,0.0,1.0,1206.4,1893.35,-206.4000000000001,1686.9499999999998,-1.2786750936329638,-1.140873015873023
2006-03-23,TCS,1900.0,1919.0,1868.25,1872.55,1874.2,330561.0,6240.62,1775.9225000000001,1682.7668750000005,0.0,0.0,0.0,1.0,1206.4,1874.2,-206.4000000000001,1667.8,-1.1351848009721555,-1.011434758496832
2006-03-24,TCS,1887.0,1905.0,1869.05,1890.0,1891.45,364673.0,6873.93,1786.9675,1687.0643750000006,0.0,0.0,0.0,1.0,1206.4,1891.45,-206.4000000000001,1685.05,1.0342966782587837,0.9203927008857082
2006-03-27,TCS,1895.0,1910.0,1885.55,1885.55,1890.95,366054.0,6947.49,1798.0124999999996,1691.3843750000008,0.0,0.0,0.0,1.0,1206.4,1890.95,-206.4000000000001,1684.55,-0.02967271000861027,-0.02643474582991745
2006-03-28,TCS,1900.0,1911.0,1881.0,1883.35,1887.6,468909.0,8874.16,1807.8749999999995,1695.9656250000007,0.0,0.0,0.0,1.0,1206.4,1887.6,-206.4000000000001,1681.1999999999998,-0.1988661660384139,-0.17715962875803903
2006-03-29,TCS,1879.0,1902.9,1867.0,1895.0,1898.15,535537.0,10105.05,1817.7424999999996,1700.3162500000005,0.0,0.0,0.0,1.0,1206.4,1898.15,-206.4000000000001,1691.75,0.6275279562217628,0.5589107861835307
2006-03-30,TCS,1902.9,2010.0,1902.9,1949.0,1968.1,723021.0,14091.68,1829.1374999999996,1705.5425000000007,0.0,0.0,0.0,1.0,1206.4,1968.1,-206.4000000000001,1761.6999999999998,4.134771686123817,3.685167136422307
2006-03-31,TCS,1957.9,1957.9,1910.0,1919.95,1915.5,365021.0,7024.26,1837.8224999999995,1710.3443750000006,0.0,0.0,0.0,1.0,1206.4,1915.5,-206.4000000000001,1709.1,-2.9857523982516843,-2.6726284233524633
2006-04-03,TCS,1927.0,1956.0,1920.0,1952.0,1950.75,388209.0,7532.19,1850.0724999999995,1715.3037500000005,0.0,0.0,0.0,1.0,1206.4,1950.75,-206.4000000000001,1744.35,2.0624890293136744,1.8402505873140074
2006-04-04,TCS,1950.4,1960.0,1940.05,1941.0,1948.55,371451.0,7250.29,1860.2849999999994,1719.7162500000006,0.0,0.0,0.0,1.0,1206.4,1948.55,-206.4000000000001,1742.1499999999999,-0.1261214779144093,-0.11277713699858749
2006-04-05,TCS,1950.1,1965.15,1920.0,1934.1,1932.05,347116.0,6705.57,1870.6524999999997,1723.6600000000005,0.0,0.0,0.0,1.0,1206.4,1932.05,-206.4000000000001,1725.6499999999999,-0.9471055879229695,-0.8467835056837125
2006-04-07,TCS,1948.0,1997.0,1875.0,1890.0,1889.25,923195.0,17748.52,1878.9874999999997,1726.2418750000004,0.0,0.0,0.0,1.0,1206.4,1889.25,-206.4000000000001,1682.85,-2.4802248428128504,-2.215263580135085
2006-04-10,TCS,1900.0,1919.95,1880.0,1895.0,1894.1,879305.0,16672.99,1887.4499999999996,1729.2906250000003,0.0,0.0,0.0,1.0,1206.4,1894.1,-206.4000000000001,1687.6999999999998,0.28820156282496345,0.25671562789466584
2006-04-12,TCS,1898.2,1900.0,1763.0,1789.9,1780.8,1644672.0,30035.79,1888.3074999999997,1730.705625,0.0,0.0,0.0,1.0,1206.4,1780.8,-206.4000000000001,1574.3999999999999,-6.713278426260594,-5.981732749062873
2006-04-13,TCS,1805.0,1829.7,1770.0,1800.0,1797.15,1075209.0,19388.33,1886.735,1732.1212500000001,0.0,0.0,0.0,1.0,1206.4,1797.15,-206.4000000000001,1590.75,1.0384908536585469,0.9181266846361336
2006-04-17,TCS,1825.0,1911.0,1815.25,1908.0,1906.55,1211094.0,22723.96,1891.905,1734.9181250000001,0.0,0.0,0.0,1.0,1206.4,1906.55,-206.4000000000001,1700.1499999999999,6.87725915448687,6.087416186740113
2006-04-18,TCS,1978.0,2088.0,1978.0,2006.95,2009.5,1847311.0,37504.6,1900.61,1738.6068750000002,0.0,0.0,0.0,1.0,1206.4,2009.5,-206.4000000000001,1803.1,6.055348057524346,5.399805932181168
2006-04-19,TCS,2029.0,2050.0,1998.0,2015.0,2012.75,1225414.0,24718.34,1908.1974999999998,1742.0843750000004,0.0,0.0,0.0,1.0,1206.4,2012.75,-206.4000000000001,1806.35,0.18024513338139592,0.16173177407314832
2006-04-20,TCS,2019.9,2024.95,1975.0,1990.0,1989.9,787118.0,15633.93,1912.2925,1745.7893750000003,0.0,0.0,0.0,1.0,1206.4,1989.9,-206.4000000000001,1783.5,-1.2649818695158688,-1.1352627002856774
2006-04-21,TCS,2000.0,2029.95,1965.0,1996.8,1999.05,621625.0,12397.5,1916.4850000000001,1749.70125,0.0,0.0,0.0,1.0,1206.4,1999.05,-206.4000000000001,1792.6499999999999,0.5130361648443937,0.45982210161314985
2006-04-24,TCS,1998.0,1999.65,1965.0,1968.0,1979.25,654351.0,12938.99,1920.7800000000002,1753.3831249999998,0.0,0.0,0.0,1.0,1206.4,1979.25,-206.4000000000001,1772.85,-1.1045100828382504,-0.9904704734749026
2006-04-25,TCS,1979.9,1979.9,1899.0,1920.05,1926.95,712776.0,13807.83,1923.4175000000002,1756.5731250000001,0.0,0.0,0.0,1.0,1206.4,1926.95,-206.4000000000001,1720.55,-2.9500521758750065,-2.6424150562081583
2006-04-26,TCS,1928.0,1956.0,1910.0,1936.0,1942.35,883892.0,17151.02,1925.9625000000003,1760.0662500000003,0.0,0.0,0.0,1.0,1206.4,1942.35,-206.4000000000001,1735.9499999999998,0.8950626253232841,0.7991904304730291
2006-04-27,TCS,1942.35,2003.0,1930.0,1944.75,1945.85,895606.0,17669.1,1928.7075000000004,1763.1625000000004,0.0,0.0,0.0,1.0,1206.4,1945.85,-206.4000000000001,1739.4499999999998,0.2016187102163114,0.18019409478209347
2006-04-28,TCS,1907.0,1991.0,1830.35,1990.0,1978.05,661545.0,12775.83,1933.2300000000007,1766.8175000000003,0.0,0.0,0.0,1.0,1206.4,1978.05,-206.4000000000001,1771.6499999999999,1.8511598493776704,1.654803813243566
2006-04-29,TCS,1991.0,2002.85,1971.0,1975.0,1979.35,97805.0,1942.73,1937.2900000000004,1770.1837500000006,0.0,0.0,0.0,1.0,1206.4,1979.35,-206.4000000000001,1772.9499999999998,0.07337792453363523,0.06572129117059511
2006-05-02,TCS,1984.0,2024.4,1980.0,2008.0,2013.15,779910.0,15700.21,1939.5425000000007,1774.0625000000005,0.0,0.0,0.0,1.0,1206.4,2013.15,-206.4000000000001,1806.75,1.9064271412053468,1.707631293101275
2006-05-03,TCS,2024.0,2039.9,2015.05,2035.5,2031.55,393520.0,7971.24,1945.3450000000007,1778.361875,0.0,0.0,0.0,1.0,1206.4,2031.55,-206.4000000000001,1825.1499999999999,1.0184032101840268,0.9139905123810799
2006-05-04,TCS,2028.0,2057.9,2021.3,2045.0,2043.7,491228.0,10034.27,1949.9925000000007,1782.2431250000002,0.0,0.0,0.0,1.0,1206.4,2043.7,-206.4000000000001,1837.3,0.6656987096951061,0.5980655164775639
2006-05-05,TCS,2055.0,2055.0,1995.0,2010.45,2006.65,338815.0,6825.22,1952.8975000000005,1785.5375,0.0,0.0,0.0,1.0,1206.4,2006.65,-206.4000000000001,1800.25,-2.0165460186142736,-1.812888388706757
2006-05-08,TCS,2021.0,2092.0,2010.0,2022.0,2019.45,185589.0,3748.23,1957.2675000000004,1789.12625,0.0,0.0,0.0,1.0,1206.4,2019.45,-206.4000000000001,1813.05,0.711012359394525,0.637879052151602
2006-05-09,TCS,2032.0,2044.4,2005.0,2030.0,2024.85,225049.0,4556.98,1964.0475000000001,1793.1168750000002,0.0,0.0,0.0,1.0,1206.4,2024.85,-206.4000000000001,1818.4499999999998,0.29784065524942616,0.2673995394785633
2006-05-10,TCS,2044.4,2047.0,2002.3,2019.4,2021.7,247274.0,4999.01,1970.4275000000002,1797.2762500000001,0.0,0.0,0.0,1.0,1206.4,2021.7,-206.4000000000001,1815.3,-0.17322444939370518,-0.15556707904288425
2006-05-11,TCS,2029.3,2029.3,2005.4,2023.0,2018.7,245503.0,4954.08,1982.3224999999998,1801.6037500000002,0.0,0.0,0.0,1.0,1206.4,2018.7,-206.4000000000001,1812.3,-0.16526194017517648,-0.14838996883810296
2006-05-12,TCS,2011.0,2024.85,1970.3,1996.5,1996.15,347142.0,6942.8,1992.2724999999998,1805.634375,0.0,0.0,0.0,1.0,1206.4,1996.15,-206.4000000000001,1789.75,-1.2442752303702398,-1.1170555307871366
2006-05-15,TCS,1980.0,2001.0,1920.0,1940.0,1960.9,504313.0,9987.52,1994.9899999999998,1809.49875,0.0,0.0,0.0,1.0,1206.4,1960.9,-206.4000000000001,1754.5,-1.9695488196675548,-1.7658993562608027
2006-05-16,TCS,1959.95,1995.0,1919.8,1990.0,1974.7,333946.0,6525.59,1993.2499999999995,1814.0731250000001,0.0,0.0,0.0,1.0,1206.4,1974.7,-206.4000000000001,1768.3,0.7865488743231674,0.7037584782497719
2006-05-17,TCS,1995.0,2020.0,1990.0,2017.0,2016.55,167921.0,3372.87,1993.4399999999998,1818.9875,0.0,0.0,0.0,1.0,1206.4,2016.55,-206.4000000000001,1810.1499999999999,2.3666798620143537,2.119309262166391
2006-05-18,TCS,1990.0,1999.9,1900.0,1925.0,1925.65,567795.0,11077.28,1990.2274999999997,1822.81375,0.0,0.0,0.0,1.0,1206.4,1925.65,-206.4000000000001,1719.25,-5.021683285915524,-4.507698792492121
2006-05-19,TCS,1950.0,1959.8,1851.5,1886.0,1892.35,608527.0,11605.27,1984.8924999999995,1825.8387500000001,0.0,0.0,0.0,1.0,1206.4,1892.35,-206.4000000000001,1685.9499999999998,-1.9368910862294753,-1.729286215044279
2006-05-22,TCS,1920.0,1920.0,1744.0,1760.0,1780.5,587427.0,10700.71,1974.9549999999995,1827.545,0.0,0.0,0.0,1.0,1206.4,1780.5,-206.4000000000001,1574.1,-6.634241822118092,-5.910640209263606
2006-05-23,TCS,1800.0,1874.0,1701.0,1870.0,1830.2,673517.0,11884.65,1970.1174999999996,1830.1456250000003,0.0,0.0,0.0,1.0,1206.4,1830.2,-206.4000000000001,1623.8,3.157359761133338,2.7913507441729823
2006-05-24,TCS,1870.0,1880.0,1760.0,1800.0,1790.65,713196.0,12870.14,1962.5324999999998,1831.9962500000001,0.0,0.0,0.0,1.0,1206.4,1790.65,-206.4000000000001,1584.25,-2.435644783840374,-2.1609660146432064
2006-05-25,TCS,1780.0,1898.4,1745.0,1873.95,1876.95,729881.0,13333.15,1959.0874999999996,1834.8181250000002,0.0,0.0,0.0,1.0,1206.4,1876.95,-206.4000000000001,1670.55,5.447372573773079,4.819478960154133
2006-05-26,TCS,1890.0,1900.0,1841.0,1867.0,1866.35,276023.0,5179.89,1953.5024999999994,1837.4081250000004,0.0,0.0,0.0,1.0,1206.4,1866.35,-206.4000000000001,1659.9499999999998,-0.6345215647541314,-0.5647459974959412
2006-05-29,TCS,1865.0,1865.0,1840.3,1850.0,1850.55,350336.0,6492.21,1947.0624999999995,1839.8037500000003,0.0,0.0,0.0,1.0,1206.4,1850.55,-206.4000000000001,1644.1499999999999,-0.9518358986716491,-0.8465721863530451
2006-05-30,TCS,1865.0,1895.1,1835.0,1876.8,1860.35,564507.0,10570.27,1939.4224999999994,1842.1781250000004,0.0,0.0,0.0,1.0,1206.4,1860.35,-206.4000000000001,1653.9499999999998,0.5960526715932168,0.5295722893193799
2006-05-31,TCS,1841.1,1841.1,1730.0,1785.0,1782.9,721232.0,12774.06,1926.9899999999993,1843.6312500000004,0.0,0.0,0.0,1.0,1206.4,1782.9,-206.4000000000001,1576.5,-4.682729223978955,-4.16319509769666
2006-06-01,TCS,1825.0,1825.0,1690.0,1699.0,1709.35,742845.0,12938.97,1910.2724999999996,1844.5381250000005,0.0,0.0,0.0,1.0,1206.4,1709.35,-206.4000000000001,1502.9499999999998,-4.665398033618784,-4.125301475124809
2006-06-02,TCS,1714.9,1800.0,1688.0,1799.8,1794.0,526695.0,9239.82,1899.6399999999994,1846.5781250000007,0.0,0.0,0.0,1.0,1206.4,1794.0,-206.4000000000001,1587.6,5.632256562094562,4.952174803287801
2006-06-05,TCS,1794.0,1804.4,1754.25,1766.0,1767.6,401460.0,7135.54,1887.0474999999994,1847.6850000000009,0.0,0.0,0.0,1.0,1206.4,1767.6,-206.4000000000001,1561.1999999999998,-1.6628873771730945,-1.4715719063545185
2006-06-06,TCS,1744.8,1787.8,1690.0,1746.0,1748.9,371392.0,6458.91,1873.2499999999995,1848.6200000000008,0.0,0.0,0.0,1.0,1206.4,1748.9,-206.4000000000001,1542.5,-1.1977965667435142,-1.057931658746314
2006-06-07,TCS,1800.0,1800.0,1693.25,1715.0,1703.95,676317.0,11634.11,1857.3624999999997,1849.1381250000009,0.0,0.0,0.0,1.0,1206.4,1703.95,-206.4000000000001,1497.55,-2.9141004862236697,-2.570186974669797
2006-06-08,TCS,1725.0,1725.0,1611.2,1626.1,1647.9,670124.0,11041.26,1838.8224999999998,1848.8668750000008,-1.0,-1.0,-1725.0,1.0,1206.4,0.0,1518.6,1518.6,1.405629194350766,-3.2894157692420545
2006-06-09,TCS,1674.45,1692.0,1625.0,1672.0,1671.15,507739.0,8486.23,1822.5724999999998,1849.1187500000008,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,1.4108865829237205
2006-06-12,TCS,1699.0,1699.0,1621.0,1628.0,1638.75,448988.0,7375.29,1806.4649999999997,1849.3712500000008,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-1.938784669239746
2006-06-13,TCS,1621.0,1629.4,1561.0,1568.0,1570.35,342123.0,5415.26,1786.2475,1848.7587500000009,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-4.173913043478262
2006-06-14,TCS,1561.95,1624.95,1451.25,1495.2,1483.65,1598252.0,24075.4,1759.6024999999997,1846.940000000001,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-5.521062183589631
2006-06-15,TCS,1586.0,1586.0,1501.0,1555.0,1550.55,745920.0,11444.28,1740.8474999999999,1846.0093750000008,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,4.509149732079654
2006-06-16,TCS,1586.0,1715.0,1580.4,1693.0,1685.0,1048771.0,17537.75,1730.48,1846.4487500000007,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,8.671116700525626
2006-06-19,TCS,1680.0,1685.0,1636.25,1668.0,1668.35,536761.0,8937.05,1724.8725,1846.4781250000008,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-0.9881305637982285
2006-06-20,TCS,1688.0,1688.0,1600.0,1603.0,1607.35,460990.0,7478.78,1713.73,1845.7968750000007,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-3.656307129798908
2006-06-21,TCS,1620.0,1647.0,1595.0,1637.0,1641.3,745437.0,12137.2,1706.2625,1845.4312500000008,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,2.1121722089153083
2006-06-22,TCS,1650.0,1690.0,1650.0,1675.0,1676.75,458513.0,7711.97,1696.2525,1845.5150000000008,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,2.1598732711874735
2006-06-23,TCS,1650.0,1700.0,1625.0,1694.7,1694.85,413090.0,6920.51,1687.6775000000002,1845.5712500000009,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,1.0794692112717996
2006-06-25,TCS,1650.0,1714.9,1650.0,1698.45,1700.35,32940.0,560.66,1680.1675,1845.565625000001,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,0.32451249373099955
2006-06-26,TCS,1720.0,1720.0,1618.05,1640.1,1633.5,821882.0,13693.37,1668.825,1844.2318750000009,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-3.9315435057488135
2006-06-27,TCS,1658.0,1658.0,1600.0,1644.0,1644.55,625329.0,10176.71,1661.9075,1843.016250000001,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,0.6764615855525014
2006-06-28,TCS,1620.0,1712.55,1606.0,1690.0,1698.6,598175.0,9984.74,1661.3700000000001,1842.926875000001,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,3.2866133592776015
2006-06-29,TCS,1710.0,1720.0,1670.0,1682.0,1680.8,789822.0,13450.54,1655.7100000000003,1842.133125000001,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-1.047921817967734
2006-06-30,TCS,1735.0,1767.0,1705.65,1736.0,1738.75,681220.0,11769.55,1654.2675000000004,1842.3087500000008,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,3.4477629700142787
2006-07-03,TCS,1742.0,1807.5,1732.4,1794.0,1800.2,535690.0,9540.02,1656.8325,1843.2793750000012,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,3.5341480948957615
2006-07-04,TCS,1811.0,1831.0,1805.0,1818.0,1815.1,448096.0,8146.43,1662.39,1844.4075000000012,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,0.827685812687462
2006-07-05,TCS,1817.0,1862.0,1800.0,1832.9,1842.6,530634.0,9749.73,1672.125,1845.3943750000012,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,1.515068040328349
2006-07-06,TCS,1828.0,1832.0,1792.15,1805.0,1804.3,288865.0,5229.95,1678.7825,1845.0906250000012,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-2.078584608705092
2006-07-07,TCS,1819.7,1831.8,1740.0,1749.5,1746.7,366084.0,6545.16,1684.1799999999998,1844.3850000000014,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-3.192373773762669
2006-07-10,TCS,1740.0,1817.6,1740.0,1796.1,1798.35,482414.0,8644.78,1695.58,1843.9218750000014,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,2.957004637316074
2006-07-11,TCS,1800.0,1815.0,1763.15,1765.1,1769.95,452373.0,8038.54,1709.8949999999998,1842.7837500000016,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-1.5792254010620788
2006-07-12,TCS,1780.0,1909.0,1780.0,1900.5,1890.3,1190202.0,22065.71,1726.8824999999997,1842.5625000000014,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,6.799627108110395
2006-07-13,TCS,1892.0,1898.75,1850.25,1871.0,1867.35,672947.0,12585.92,1735.9999999999995,1841.9643750000014,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-1.2140930011109385
2006-07-14,TCS,1840.0,1896.0,1825.1,1875.0,1874.3,618726.0,11478.37,1746.2975,1841.726250000001,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,0.3721851822100941
2006-07-17,TCS,1884.8,1914.0,1851.0,1857.0,1859.0,1124604.0,21223.48,1758.8799999999999,1841.536250000001,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-0.8163047537747437
2006-07-18,TCS,1860.0,1950.0,1815.5,1833.0,1834.5,1380492.0,25544.29,1768.5399999999997,1840.8243750000008,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-1.3179128563743925
2006-07-19,TCS,1882.0,1895.0,1745.55,1748.0,1757.55,1755798.0,31655.13,1772.58,1839.1568750000006,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-4.194603434178257
2006-07-20,TCS,1775.9,1820.0,1770.0,1811.0,1806.15,789090.0,14193.42,1778.145,1838.1387500000005,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,2.7652129384654778
2006-07-21,TCS,1798.0,1804.8,1752.6,1772.25,1767.55,548958.0,9700.33,1781.5050000000003,1836.5062500000004,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,-2.1371425407635147
2006-07-24,TCS,1795.0,1832.0,1735.0,1830.2,1818.05,853136.0,15291.04,1790.7325000000005,1834.6306250000002,0.0,0.0,0.0,0.0,-518.5999999999999,0.0,1518.6,1518.6,0.0,2.8570620350202303
